układ słoneczny,solar system,"Our solar system has eight planets.
Nasz układ słoneczny ma osiem planet."
kamień,stone,"The stone is very heavy.
Kamień jest bardzo ciężki."
jaskinia,cave,"The cave is very dark.
Jaskinia jest bardzo ciemna."
temperatura,temperature,"The temperature is very hot today.
Dziś jest bardzo gorąco."
tornado,tornado,"twister

Tornadoes can be very destructive.
Tornado może być bardzo niszczycielskie."
dolina,valley,"The valley is very green.
Dolina jest bardzo zielona."
wulkan,volcano,"Volcanoes are dangerous.
Wulkany są niebezpieczne."
wodospad,waterfall,"The waterfall is very beautiful.
Wodospad jest bardzo piękny."
fala,wave,"The wave is very big.
Fala jest bardzo duża."
trujący bluszcz,poison ivy,"Poison ivy can cause a rash.
Bluszcz pospolity może powodować wysypkę."
trucizna,poison,"Some mushrooms are poisonous.
Niektóre grzyby są trujące."
ptak,bird,"🕊️

Birds can fly.
Ptaki potrafią latać."
kot,cat,"😺

Cats are domestic animals.
Koty to zwierzęta domowe."
królik,"rabbit, bunny","🐇

Rabbits are cute animals.
Króliki to słodkie zwierzęta."
pies,dog,"🐶

Dogs are man's best friend.
Psy to najlepszy przyjaciel człowieka."
krowa,cow,"🐮

Cows produce milk.
Krowy produkują mleko."
żaba,frog,"🐸

Frogs live in ponds and lakes.
Żaby żyją w stawach i jeziorach."
nietoperz,bat,"🦇

Bats are nocturnal animals.
Nietoperze są zwierzętami nocnymi."
tygrys,tiger,"🐅

Tigers are big cats.
Tygrysy to duże koty."
wąż,snake,"Snakes are reptiles.
Węże są gadami."
byk,bull,"Bulls are strong animals.
Byki to silne zwierzęta."
lew,lion,"🦁

Lions are the king of the jungle.
Lwy są królami dżungli."
wilk,wolf,"🐺

Wolves live in packs.
Wilki żyją w stadach."
żółw,turtle,"Turtles are reptiles.
Żółwie są gadami."
świnia,pig,"Pigs are farm animals.
Świnie są zwierzętami gospodarskimi."
niedźwiedź,bear,"Bears are large mammals.
Niedźwiedzie to duże ssaki."
bóbr,beaver,"Beavers build dams.
Bobry budują tamy."
wielbłąd,camel,"Camels can live in the desert.
Wielbłądy mogą żyć na pustyni."
kameleon,chameleon,"Chameleons can change color.
Kameleony potrafią zmieniać kolor."
gepard,cheetah,"Cheetahs are the fastest land animals.
Gepardy są najszybszymi zwierzętami lądowymi."
puma,cougar,"Cougars are also known as mountain lions.
Pumy są również znane jako lwy górskie."
jeleń,deer,"Deer are gentle animals.
Jelonie są łagodnymi zwierzętami."
osioł,donkey,"Donkeys are used to carry loads.
Osły są używane do przenoszenia ładunków."
słoń,elephant,"Elephants are very large animals.
Słonie są bardzo dużymi zwierzętami."
owca,sheep,"Sheep are farm animals.
Owce są zwierzętami gospodarskimi."
lis,fox,"Foxes are cunning animals.
Lisy są przebiegłymi zwierzętami."
żyrafa,giraffe,"Giraffes have long necks.
Żyraf mają długie szyje."
goryl,gorilla,"Gorillas are large apes.
Goryle to duże małpy."
chomik,hamster,"Hamsters are small rodents.
Chomiki to małe gryzonie."
zając,hare,"Hares are similar to rabbits.
Zające są podobne do królików."
jeż,hedgehog,"Hedgehogs are small mammals.
Jeże są małymi ssakami."
hipopotam,hippopotamus,"Hippopotamuses are large, semi-aquatic mammals.
Hipopotam są dużymi, półwodnymi ssakami."
kangur,kangaroo,"Kangaroos are marsupials.
Kangury to torbacze."
kotek,kitten,"A kitten is a young cat.
Kotek to młode koty."
koala,koala,"Koalas are marsupials that live in eucalyptus trees.
Koale to torbacze, które żyją w drzewach eukaliptusowych."
lampart,leopard,"Leopards are big cats.
Leopardy to duże koty."
jaszczurka,lizard,"Lizards are reptiles.
Jaszczurki są gadami."
ryś,lynx,"Lynxes are wild cats.
Rysie to dzikie koty."
małpa,monkey,"Monkeys are primates.
Małpy to naczelne."
mysz,mouse,"Mice are small rodents.
Myszy to małe gryzonie."
panda,panda,"Pandas are black and white bears.
Pandy to czarno-białe niedźwiedzie."
niedźwiedź polarny,polar bear,"Polar bears live in the Arctic.
Niedźwiedzie polarne żyją na Arktyce."
kucyk,pony,"Ponies are small horses.
Kuce to małe konie."
szczur,rat,"Rats are rodents.
Szczury to gryzonie."
szop,raccoon,"Raccoons are nocturnal animals.
Szopa pracze są zwierzętami nocnymi."
nosorożec,rhino,"Rhinos are large mammals.
Nosorożce to duże ssaki."
lew morski,sea lion,"Sea lions are marine mammals.
Lwy morskie to morskie ssaki."
wiewiórka,squirrel,"Squirrels are rodents.
Wiewiórki to gryzonie."
rosomak,wolverine,"Wolverines are fierce predators.
Rosomaki to drapieżniki."
zebra,zebra,"Zebras have black and white stripes.
Zebry mają czarno-białe pasy."
papużka falista,budgie,"Budgies are small parrots.
Papużki faliste to małe papugi."
wrona,crow,"Crows are large black birds.
Kruki to duże czarne ptaki."
kaczka,duck,"Ducks are water birds.
Kaczki to ptaki wodne."
orzeł,eagle,"Eagles are large birds of prey.
Orły to duże ptaki drapieżne."
flaming,flamingo,"Flamingos are pink birds.
Flamingi to różowe ptaki."
gęś,goose,"wiele gęsi: geese

The geese honked loudly as they flew overhead.

Geese are large water birds.
Gęsi to duże ptaki wodne."
koliber,hummingbird,"Hummingbirds are very small birds.
Kolibry to bardzo małe ptaki."
zimorodek,kingfisher,"Kingfishers are colorful birds.
Kormorany to kolorowe ptaki."
kiwi (ptak lub owoc),kiwi,"Kiwis are flightless birds.
Kiwi to ptaki nielotne."
struś,ostrich,"czyt.: ostricz

Ostriches are the largest birds in the world.
Strusze są największymi ptakami na świecie."
sowa,owl,"Owls are nocturnal birds.
Sowy to ptaki nocne."
paw,peacock,"Peacocks have beautiful tails.
Pawie mają piękne ogony."
papuga,parrot,"Parrots are intelligent birds.
Papugi to inteligentne ptaki.

Parrots are colorful birds.
Papugi to kolorowe ptaki."
papuga ara,ara parrot,"Ara parrots are large parrots.
Papugi ara to duże papugi."
pelikan,pelican,"Pelicans have large bills.
Pelikany mają duże dzioby."
pingwin,penguin,"Penguins are flightless birds that live in Antarctica.
Pingwiny to ptaki nielotne, które żyją na Antarktydzie."
gołąb,pigeon,"dove

Pigeons are common birds in cities.
Gołębie są powszechnymi ptakami w miastach."
"gołąb, gołębica",dove,"pigeon

Doves are symbols of peace.
Gołębie są symbolami pokoju."
wróbel,sparrow,"Sparrows are small birds.
Wróble to małe ptaki."
tukan,toucan,"Toucans have large, colorful beaks.
Tukan mają duże, kolorowe dzioby."
sęp,vulture,"Vultures are birds of prey.
Sępy to ptaki drapieżne."
dzięcioł,woodpecker,"Woodpeckers peck holes in trees.
Dzięcioły dziobią dziury w drzewach."
jastrząb,hawk,"Hawks are birds of prey.
Jastrzębie to ptaki drapieżne."
mrówka,ant,"Ants are social insects.
Mrówki to owady społeczne."
"robak, błąd w grze lub programie komputerowym",bug,"Bugs are small insects.
Robaki to małe owady."
"chrząszcz, żuk",beetle,"Beetles are a type of insect.
Chrząszcze to rodzaj owadów."
ważka,dragonfly,"Dragonflies are large insects with long wings.
Ważki to duże owady z długimi skrzydłami."
pasikonik,grasshopper,"Grasshoppers are jumping insects.
Szarańcze to owady skaczące."
bzyk,hoverfly,"Hoverflies are beneficial insects.
Bzygi są pożytecznymi owadami."
owad liściasty,leaf insect,"Leaf insects look like leaves.
Owady liściowe wyglądają jak liście."
modliszka,mantis,"Mantises are praying insects.
Modliszki to modlące się owady."
skorpion,scorpion,"Scorpions are venomous arachnids.
Skorpiony to jadowite pajęczaki."
pająk,spider,"Spiders are arachnids.
Pająki to pajęczaki."
osa,wasp,"Wasps are stinging insects.
Osy to żądlące owady."
jabłko,apple,"Apples are a popular fruit.
Jabłka są popularnym owocem."
arbuz,watermelon,"Watermelons are large, juicy fruits.
Arbuzy to duże, soczyste owoce."
morela,apricot,"Apricots are small, round fruits.
Morele są małe, okrągłe owoce."
awokado,avocado,"Avocados are a healthy fruit.
Awokado są zdrowym owocem."
bergamotka,bergamot,"Bergamots are citrus fruits.
Bergamoty to owoce cytrusowe."
jeżyna,blackberry,"Blackberries are small, black fruits.
Jeżyny to małe, czarne owoce."
"wiśnia, czereśnia",cherry,"Cherries are small, round fruits.
Wiśnie są małe, okrągłe owoce."
cytrusy,citrus,"Citrus fruits include oranges, lemons, and grapefruits.
Owoce cytrusowe obejmują pomarańcze, cytryny i grejpfruty."
kokos,coconut,"Coconuts are large, tropical fruits.
Kokos są dużymi, tropikalnymi owocami."
porzeczka,currant,"Currants are small, round fruits.
Porzeczki to małe, okrągłe owoce."
dragonfruit,dragonfruit,"Dragonfruits are exotic fruits with pink skin and white flesh.
Smoki to egzotyczne owoce o różowej skórce i białym miąższu."
suszone morele,dried apricots,"Dried apricots are a healthy snack.
Suszone morele to zdrowa przekąska."
suszone owoce,dried fruit,"Dried fruits are a healthy snack.
Suszone owoce są zdrową przekąską."
figa,fig,"Figs are sweet and juicy fruits.
Figi są słodkimi i soczystymi owocami."
agrest,gooseberry,"Gooseberries are small, round fruits.
Agrest są małe, okrągłe owoce."
grejpfrut,grapefruit,"Grapefruits are large, citrus fruits.
Grejpfruty to duże owoce cytrusowe."
gujawa,guava,"Guavas are tropical fruits with sweet and tangy flavor.
Guawy to tropikalne owoce o słodkim i cierpkim smaku."
cytryna,lemon,"Lemons are citrus fruits with a sour taste.
Cytryny to owoce cytrusowe o kwaśnym smaku."
limonka,lime,"Limes are citrus fruits similar to lemons, but smaller and more tart.
Limony to owoce cytrusowe podobne do cytryn, ale mniejsze i bardziej kwaśne."
mandarynka,mandarin,"Mandarins are small, sweet oranges.
Mandarynki to małe, słodkie pomarańcze."
mango,mango,"Mangos are tropical fruits with a sweet and juicy flavor.
Mango to tropikalne owoce o słodkim i soczystym smaku."
nektarynka,nectarine,"Nectarines are similar to peaches, but without the fuzzy skin.
Nektarynki są podobne do brzoskwiń, ale bez szorstkiej skórki."
papaja,papaya,"Papayas are large, tropical fruits with a sweet and slightly tart flavor.
Papaje to duże, tropikalne owoce o słodkim i lekko cierpkim smaku."
persymona,persimmon,"Persimmons are sweet and juicy fruits.
Persimmon są słodkimi i soczystymi owocami."
ananas,pineapple,"Pineapples are tropical fruits with a sweet and tangy flavor.
Ananas są tropikalnymi owocami o słodkim i cierpkim smaku.

I like to eat pineapple.
Lubię jeść ananasa."
granat,pomegranate,"Pomegranates are large, round fruits with many seeds.
Granaty to duże, okrągłe owoce z wieloma nasionami."
czerwona porzeczka,redcurrant,"Redcurrants are small, red fruits.
Porzeczki czerwone są małe, czerwone owoce."
rodzynka,raisin,"Raisins are dried grapes.
Rodzynki to suszone winogrona."
owoc gwiaździsty,starfruit,"Starfruits are tropical fruits with a star-shaped cross-section.
Gwiazdnica to tropikalne owoce o gwiaździstym przekroju."
szparagi,asparagus,"Asparagus is a healthy vegetable.
Szparagi są zdrowym warzywem."
burak,beet,"Beets are a root vegetable.
Buraki są warzywami korzeniowymi."
brokuły,broccoli,"Broccoli is a cruciferous vegetable.
Brokuły to warzywa kapustne."
kapusta,cabbage,"Cabbage is a cruciferous vegetable.
Kapusta to warzywo kapustne."
groszek konserwowy,canned peas,"Canned peas are a convenient vegetable.
Konserwowane grochy są wygodnym warzywem."
marchewka,carrot,"Carrots are a root vegetable.
Marchew to warzywo korzeniowe.

Carrots are healthy vegetables.
Marchew to zdrowe warzywa."
kalafior,cauliflower,"Cauliflower is a cruciferous vegetable.
Kalafior to warzywo kapustne."
seler,celery,"Celery is a crunchy vegetable.
Seler to chrupiące warzywo."
boćwina,chard,"Chard is a leafy vegetable.
Mangold to warzywo liściaste."
pomidorki koktajlowe,cherry tomato,"Cherry tomatoes are small, round tomatoes.
Pomidorki cherry są małe, okrągłe pomidory."
cynamon,cinnamon,"Cinnamon is a spice used in many dishes.
Cynamon jest przyprawą używaną w wielu potrawach."
kukurydza,corn,"Corn is a grain.
Kukurydza to zboże."
koperek,dill,"Dill is an herb used in many dishes.
Koperek to zioło używane w wielu potrawach."
bakłażan,egg-plant,"Eggplants are a vegetable.
Bakłażany to warzywa."
koper włoski,fennel,"Fennel is an herb used in many dishes.
Fenkuł to zioło używane w wielu potrawach."
kabocha,kabocha,"Kabocha is a type of squash.
Kabocha to rodzaj dyni."
por,leek,"Leeks are a type of onion.
Por to rodzaj cebuli."
soczewica,lentils,"Lentils are a type of legume.
Soczewica to rodzaj rośliny strączkowej."
sałata,lettuce,"Lettuce is a leafy vegetable.
Sałata to warzywo liściaste."
oliwki,olives,"Olives are a type of fruit.
Oliwki to rodzaj owoców."
pietruszka,parsley,"Parsley is an herb used in many dishes.
Parsley to zioło używane w wielu potrawach."
groszek,pea,"Peas are a type of legume.
Grochy to rodzaj rośliny strączkowej."
"papryka, pieprz",pepper,"Pepper is a spice used in many dishes.
Pieprz jest przyprawą używaną w wielu potrawach.

Pepper is a spice used to add flavor to food.
Pieprz jest przyprawą używaną do dodawania smaku potrawom."
dynia,pumpkin,"Pumpkins are a type of squash.
Dynia to rodzaj dyni."
nasiono,seed,"Seeds are the part of a plant that can grow into a new plant.
Nasiona są częścią rośliny, która może wyrosnąć w nową roślinę."
rzepa,turnip,"Turnips are a root vegetable.
Rzepa to warzywo korzeniowe."
bazylia,basil,"Basil is an herb used in many Italian dishes.
Bazylia to zioło używane w wielu potrawach włoskich."
karczochy,artichoke,"Artichokes are a vegetable.
Karczochy są warzywem."
plaster miodu,honeycomb,"The honeycomb is full of honey.
Plaster miodu jest pełen miodu."
ul,hive,"The bees live in a hive.
Pszczoły żyją w ulu."
pszczoła,bee,"🐝

Bees are important pollinators.
Pszczoły są ważnymi zapylaczami."
kwiat,flower,"🌺

The flower is very beautiful.
Kwiat jest bardzo piękny."
nektar,nectar,"Bees collect nectar from flowers.
Pszczoły zbierają nektar z kwiatów."
,,
zdrowe jedzenie,healthy eating,"Healthy eating is important for good health.
Zdrowe odżywianie jest ważne dla dobrego zdrowia."
grzyb,mushroom,"🍄

I like to eat mushrooms.
Lubię jeść grzyby."
lody,ice-cream,"🍦

I would like a scoop of ice cream.
Chciałbym gałkę lodów."
truskawka,strawberry,"Strawberries are delicious.
Truskawki są pyszne."
warzywo,vegetable,"I eat a lot of vegetables.
Jem dużo warzyw."
drzewo,tree,"🌴

The tree is very tall.
Drzewo jest bardzo wysokie."
owoc,fruit,"I like to eat fruit.
Lubię jeść owoce."
dżdżownica,earthworm,"Earthworms are important for the soil.
Dżdżownice są ważne dla gleby."
koza,goat,"Goats are often kept on farms.
Kozy są często trzymane na farmach."
banan,banana,"Bananas are a good source of potassium.
Banany są dobrym źródłem potasu."
brzoskwinia,peach,"Peaches are sweet and juicy.
Brzoskwinie są słodkie i soczyste."
melon,melon,"Watermelon is a refreshing fruit.
Arbuz jest orzeźwiającym owocem."
mleczarnia lub nabiał (sery i mleko),dairy,"I don't eat dairy products.
Nie jem produktów mlecznych."
białko,protein,"Protein is important for building muscles.
Białko jest ważne dla budowania mięśni."
biedronka,"ladybug, ladybird","Ladybugs are beneficial insects.
Biedronki są pożytecznymi owadami."
owoce leśne,berries,"fruits of the forest

Berries are a healthy snack.
Jagody są zdrową przekąską."
malina,raspberry,"Raspberries are sweet and tart.
Maliny są słodkie i kwaśne."
jagoda,blueberry,"Blueberries are good for your eyes.
Borówki są dobre dla oczu."
winogrono,grape,"Grapes are used to make wine.
Winogrona są używane do produkcji wina."
śliwka,plum,"Plums are a delicious fruit.
Śliwki są pysznym owocem."
gruszka,pear,"Pears are a healthy fruit.
Gruszki są zdrowym owocem."
"słodycze, cukierki",sweets,"I don't eat many sweets.
Nie jem dużo słodyczy."
cukierek,candy,"I love chocolate candy.
Uwielbiam czekoladowe słodycze."
pomidor,tomato,"Tomatoes are used in many dishes.
Pomidory są używane w wielu potrawach."
ogórek,cucumber,"Cucumbers are refreshing in salads.
Ogórki są orzeźwiające w sałatkach."
czosnek,garlic,"Garlic is a strong-flavored spice.
Czosnek jest przyprawą o mocnym smaku."
rzodkiewka,radish,"Radishes are crunchy vegetables.
Rzodkiewki są chrupiącymi warzywami."
jesień,"autumn (angielski)
fall (amerykański)","Autumn is the season between summer and winter.
Jesień to pora roku pomiędzy latem a zimą."
zima,winter,"🥶❄️

Winter is the coldest season of the year.
Zima jest najzimniejszą porą roku."
wiosna,spring,"sprężyna

Spring is a beautiful time of year.
Wiosna jest piękną porą roku.

The spring broke.
Sprężyna się złamała."
lato,summer,"🌅

Summer is the hottest season of the year.
Lato jest najgorętszą porą roku."
wiatr,wind,"🌬️

The wind is very strong today.
Wiatr jest dziś bardzo silny."
chmura,cloud,"☁️

The clouds are covering the sun.
Chmury zasłaniają słońce."
deszcz,rain,"🌧️☔

It is raining outside.
Na zewnątrz pada."
mgła,fog,"🌫️

The fog is very thick.
Mgła jest bardzo gęsta."
liście,leaves,"The leaves are turning yellow in autumn.
Liście żółkną jesienią."
parasol,umbrella,"☂️

I need an umbrella because it's raining.
Potrzebuję parasola, bo pada."
wierzba,willow,"A weeping willow grew by the river.
Płacząca wierzba rosła nad rzeką."
orzech,nut,"🥜

Nuts are a healthy snack.
Orzechy są zdrową przekąską."
płatek śniegu,snowflake,"❄️

Snowflakes are very small.
Płatki śniegu są bardzo małe."
śnieg,snow,"🌨️

It is snowing outside.
Na zewnątrz pada śnieg."
bałwan,snowman,"⛄

Let's build a snowman.
Zbudujmy bałwana."
"petarda

krakers

dziadek do orzechów",cracker,"biscuit, cookie, wafer

I ate a cheese cracker for a snack this afternoon.
Zjadłem krakersa z serem na przekąskę dziś po południu.

The kids set off a loud cracker during the New Year's celebration.
Dzieci odpaliły głośną petardę podczas obchodów Nowego Roku."
gwiazda,star,"⭐

The stars are shining brightly tonight.
Gwiazdy świecą jasno dzisiaj wieczorem."
księżyc,moon,"🌚

The moon is full tonight.
Dzisiaj jest pełnia księżyca."
Święta Bożego Narodzenia,Christmas,"Christmas is a time for family and friends.
Boże Narodzenie to czas dla rodziny i przyjaciół."
Wesołych Świąt,Merry Christmas!,
"fajerwerki, sztuczne ognie",fireworks,"🎆🎇🎆

We watched the fireworks on New Year's Eve.
Oglądaliśmy fajerwerki w Sylwestra."
choinka,Christmas tree,"🎄

We decorated the Christmas tree with ornaments.
Udekorowaliśmy choinkę ozdobami."
Mikołaj,Santa Claus,"Santa Claus brings presents to children on Christmas Eve.
Święty Mikołaj przynosi prezenty dzieciom w Wigilię Bożego Narodzenia."
renifer,reindeer,"Santa Claus's reindeer pull his sleigh.
Renifery Świętego Mikołaja ciągną jego sanie."
Śnieg pada.,The snow is falling.,
gąsienica,catepillar,"Caterpillars turn into butterflies.
Gąsienice zmieniają się w motyle."
zwierzę,animal,"Dogs are animals.
Psy to zwierzęta."
człowiek,human,"Humans are social animals.
Ludzie są zwierzętami społecznymi."
łódka,boat,"⛵

We went for a boat ride on the lake.
Pojechaliśmy na wycieczkę łódką po jeziorze."
roślina,plant,"Plants need sunlight to grow.
Rośliny potrzebują światła słonecznego, aby rosnąć."
rzeka,river,"The river is very wide.
Rzeka jest bardzo szeroka."
farma,farm,"My grandfather used to work on a farm.
Mój dziadek pracował na farmie."
namiot,tent,"⛺

We pitched a tent in the forest.
Rozbiliśmy namiot w lesie."
ślimak,snail,"🐌

Snails are slow-moving animals.
Ślimaki są wolno poruszającymi się zwierzętami."
trawa,grass,"The grass is green.
Trawa jest zielona."
bocian,stork,"Storks are large birds.
Bociany to duże ptaki."
Wielkanoc,Easter,"Easter is a Christian holiday.
Wielkanoc to święto chrześcijańskie."
słońce,sun,"🌞

The sun is shining brightly.
Słońce świeci jasno."
motyl,butterfly,"🦋

Butterflies are beautiful insects.
Motyle są pięknymi owadami."
słonecznik,sunflower,"🌻

Sunflowers are tall flowers.
Słoneczniki to wysokie kwiaty."
"grill, barbeque",barbeque,"We had a barbecue in the garden.
Mieliśmy grilla w ogrodzie."
pustynia,desert,"The desert is very hot and dry.
Pustynia jest bardzo gorąca i sucha."
Ziemia,Earth,"The Earth is our home planet.
Ziemia jest naszą planetą domową."
ogień,fire,"The fire is very hot.
Ogień jest bardzo gorący."
las,forest,"The forest is full of trees.
Las jest pełen drzew."
dzień,day,"Today is a beautiful day.
Dziś jest piękny dzień."
noc,night,"The night is dark and starry.
Noc jest ciemna i gwiaździsta."
niebo,sky,"The sky is blue.
Niebo jest niebieskie."
morze,sea,"The sea is very calm today.
Morze jest dziś bardzo spokojne."
powietrze,air,"The air is fresh.
Powietrze jest świeże."
galaktyka,galaxy,"Our galaxy is called the Milky Way.
Nasza galaktyka nazywa się Drogą Mleczną."
wyspa,island,"The island is very small.
Wyspa jest bardzo mała."
błyskawica,lightning,"The lightning was very bright.
Błyskawice były bardzo jasne."
łąka,meadow,"The meadow is full of flowers.
Łąka jest pełna kwiatów."
góra,mountain,"The mountain is very tall.
Góra jest bardzo wysoka."
tęcza,rainbow,"I saw a rainbow after the rain.
Widziałem tęczę po deszczu."
piasek,sand,"The sand is very soft.
Piasek jest bardzo miękki."
układ słoneczny,solar system,"Our solar system has eight planets.
Nasz układ słoneczny ma osiem planet."
kamień,stone,"The stone is very heavy.
Kamień jest bardzo ciężki."
jaskinia,cave,"The cave is very dark.
Jaskinia jest bardzo ciemna."
temperatura,temperature,"The temperature is very hot today.
Dziś jest bardzo gorąco."
tornado,tornado,"twister

Tornadoes can be very destructive.
Tornado może być bardzo niszczycielskie."
dolina,valley,"The valley is very green.
Dolina jest bardzo zielona."
wulkan,volcano,"Volcanoes are dangerous.
Wulkany są niebezpieczne."
wodospad,waterfall,"The waterfall is very beautiful.
Wodospad jest bardzo piękny."
fala,wave,"The wave is very big.
Fala jest bardzo duża."
trujący bluszcz,poison ivy,"Poison ivy can cause a rash.
Bluszcz pospolity może powodować wysypkę."
trucizna,poison,"Some mushrooms are poisonous.
Niektóre grzyby są trujące."
ptak,bird,"🕊️

Birds can fly.
Ptaki potrafią latać."
kot,cat,"😺

Cats are domestic animals.
Koty to zwierzęta domowe."
królik,"rabbit, bunny","🐇

Rabbits are cute animals.
Króliki to słodkie zwierzęta."
pies,dog,"🐶

Dogs are man's best friend.
Psy to najlepszy przyjaciel człowieka."
krowa,cow,"🐮

Cows produce milk.
Krowy produkują mleko."
żaba,frog,"🐸

Frogs live in ponds and lakes.
Żaby żyją w stawach i jeziorach."
nietoperz,bat,"🦇

Bats are nocturnal animals.
Nietoperze są zwierzętami nocnymi."
tygrys,tiger,"🐅

Tigers are big cats.
Tygrysy to duże koty."
wąż,snake,"Snakes are reptiles.
Węże są gadami."
byk,bull,"Bulls are strong animals.
Byki to silne zwierzęta."
lew,lion,"🦁

Lions are the king of the jungle.
Lwy są królami dżungli."
wilk,wolf,"🐺

Wolves live in packs.
Wilki żyją w stadach."
żółw,turtle,"Turtles are reptiles.
Żółwie są gadami."
świnia,pig,"Pigs are farm animals.
Świnie są zwierzętami gospodarskimi."
niedźwiedź,bear,"Bears are large mammals.
Niedźwiedzie to duże ssaki."
bóbr,beaver,"Beavers build dams.
Bobry budują tamy."
wielbłąd,camel,"Camels can live in the desert.
Wielbłądy mogą żyć na pustyni."
kameleon,chameleon,"Chameleons can change color.
Kameleony potrafią zmieniać kolor."
gepard,cheetah,"Cheetahs are the fastest land animals.
Gepardy są najszybszymi zwierzętami lądowymi."
puma,cougar,"Cougars are also known as mountain lions.
Pumy są również znane jako lwy górskie."
jeleń,deer,"Deer are gentle animals.
Jelonie są łagodnymi zwierzętami."
osioł,donkey,"Donkeys are used to carry loads.
Osły są używane do przenoszenia ładunków."
słoń,elephant,"Elephants are very large animals.
Słonie są bardzo dużymi zwierzętami."
owca,sheep,"Sheep are farm animals.
Owce są zwierzętami gospodarskimi."
lis,fox,"Foxes are cunning animals.
Lisy są przebiegłymi zwierzętami."
żyrafa,giraffe,"Giraffes have long necks.
Żyraf mają długie szyje."
goryl,gorilla,"Gorillas are large apes.
Goryle to duże małpy."
chomik,hamster,"Hamsters are small rodents.
Chomiki to małe gryzonie."
zając,hare,"Hares are similar to rabbits.
Zające są podobne do królików."
jeż,hedgehog,"Hedgehogs are small mammals.
Jeże są małymi ssakami."
hipopotam,hippopotamus,"Hippopotamuses are large, semi-aquatic mammals.
Hipopotam są dużymi, półwodnymi ssakami."
kangur,kangaroo,"Kangaroos are marsupials.
Kangury to torbacze."
kotek,kitten,"A kitten is a young cat.
Kotek to młode koty."
koala,koala,"Koalas are marsupials that live in eucalyptus trees.
Koale to torbacze, które żyją w drzewach eukaliptusowych."
lampart,leopard,"Leopards are big cats.
Leopardy to duże koty."
jaszczurka,lizard,"Lizards are reptiles.
Jaszczurki są gadami."
ryś,lynx,"Lynxes are wild cats.
Rysie to dzikie koty."
małpa,monkey,"Monkeys are primates.
Małpy to naczelne."
mysz,mouse,"Mice are small rodents.
Myszy to małe gryzonie."
panda,panda,"Pandas are black and white bears.
Pandy to czarno-białe niedźwiedzie."
niedźwiedź polarny,polar bear,"Polar bears live in the Arctic.
Niedźwiedzie polarne żyją na Arktyce."
kucyk,pony,"Ponies are small horses.
Kuce to małe konie."
szczur,rat,"Rats are rodents.
Szczury to gryzonie."
szop,raccoon,"Raccoons are nocturnal animals.
Szopa pracze są zwierzętami nocnymi."
nosorożec,rhino,"Rhinos are large mammals.
Nosorożce to duże ssaki."
lew morski,sea lion,"Sea lions are marine mammals.
Lwy morskie to morskie ssaki."
wiewiórka,squirrel,"Squirrels are rodents.
Wiewiórki to gryzonie."
rosomak,wolverine,"Wolverines are fierce predators.
Rosomaki to drapieżniki."
zebra,zebra,"Zebras have black and white stripes.
Zebry mają czarno-białe pasy."
papużka falista,budgie,"Budgies are small parrots.
Papużki faliste to małe papugi."
wrona,crow,"Crows are large black birds.
Kruki to duże czarne ptaki."
kaczka,duck,"Ducks are water birds.
Kaczki to ptaki wodne."
orzeł,eagle,"Eagles are large birds of prey.
Orły to duże ptaki drapieżne."
flaming,flamingo,"Flamingos are pink birds.
Flamingi to różowe ptaki."
gęś,goose,"wiele gęsi: geese

The geese honked loudly as they flew overhead.

Geese are large water birds.
Gęsi to duże ptaki wodne."
koliber,hummingbird,"Hummingbirds are very small birds.
Kolibry to bardzo małe ptaki."
zimorodek,kingfisher,"Kingfishers are colorful birds.
Kormorany to kolorowe ptaki."
kiwi (ptak lub owoc),kiwi,"Kiwis are flightless birds.
Kiwi to ptaki nielotne."
struś,ostrich,"czyt.: ostricz

Ostriches are the largest birds in the world.
Strusze są największymi ptakami na świecie."
sowa,owl,"Owls are nocturnal birds.
Sowy to ptaki nocne."
paw,peacock,"Peacocks have beautiful tails.
Pawie mają piękne ogony."
papuga,parrot,"Parrots are intelligent birds.
Papugi to inteligentne ptaki.

Parrots are colorful birds.
Papugi to kolorowe ptaki."
papuga ara,ara parrot,"Ara parrots are large parrots.
Papugi ara to duże papugi."
pelikan,pelican,"Pelicans have large bills.
Pelikany mają duże dzioby."
pingwin,penguin,"Penguins are flightless birds that live in Antarctica.
Pingwiny to ptaki nielotne, które żyją na Antarktydzie."
gołąb,pigeon,"dove

Pigeons are common birds in cities.
Gołębie są powszechnymi ptakami w miastach."
"gołąb, gołębica",dove,"pigeon

Doves are symbols of peace.
Gołębie są symbolami pokoju."
wróbel,sparrow,"Sparrows are small birds.
Wróble to małe ptaki."
tukan,toucan,"Toucans have large, colorful beaks.
Tukan mają duże, kolorowe dzioby."
sęp,vulture,"Vultures are birds of prey.
Sępy to ptaki drapieżne."
dzięcioł,woodpecker,"Woodpeckers peck holes in trees.
Dzięcioły dziobią dziury w drzewach."
jastrząb,hawk,"Hawks are birds of prey.
Jastrzębie to ptaki drapieżne."
mrówka,ant,"Ants are social insects.
Mrówki to owady społeczne."
"robak, błąd w grze lub programie komputerowym",bug,"Bugs are small insects.
Robaki to małe owady."
"chrząszcz, żuk",beetle,"Beetles are a type of insect.
Chrząszcze to rodzaj owadów."
ważka,dragonfly,"Dragonflies are large insects with long wings.
Ważki to duże owady z długimi skrzydłami."
